Product_Id,Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total
6730,13.63,0,0.012,6,163.98,0,1987,0,1,2,4020.88
2915,12.89,0,0.086,6,149.01,3,2009,1,1,3,3547.81
6118,16.22,0,0.019,12,162.84,0,1987,0,1,2,4582.53
6683,11.54,2,0.127,5,82.63,1,1998,2,2,1,1883.82
6808,12.9,0,0.097,6,162.02,3,2009,1,1,3,3815.72
7018,10.45,0,0.061,1,120.13,0,1987,0,1,2,2404.11
8648,11.23,1,0.054,8,109.87,0,1987,0,1,2,2371.84
6138,15.24,2,0.026,0,120.93,3,2009,1,1,3,3503.84
8565,16.34,1,0.139,8,205.83,2,1999,1,0,0,5489.47
60,10.82,0,0.013,14,93.37,1,1998,2,2,1,1942.06
5086,14.08,0,0.142,4,160.08,0,1987,0,1,2,4043.53
7608,12.95,1,0.046,11,146.97,3,2009,1,1,3,3518.55
3080,14.15,2,0.016,6,172.04,2,1999,1,0,0,4303.18
3722,14.99,2,0.051,13,163.35,2,1999,1,0,0,4314.99
7834,10.16,1,0.054,8,111.96,1,1998,2,2,1,2173.27
4943,9.61,2,0.118,13,154.62,3,2009,1,1,3,2921.65
7585,8.57,1,0.067,9,98.22,2,1999,1,0,0,5626.52
441,12.61,2,0.093,14,131.79,3,2009,1,1,3,3131.08
8217,14.28,1,0.052,8,141.72,3,2009,1,1,3,3713.11
8719,11.35,1,0.033,8,130.24,3,2009,1,1,3,2815.65
7052,12.77,0,0.052,13,148.67,3,2009,1,1,3,3512.39
7113,13.52,0,0.019,5,137.98,3,2009,1,1,3,3463.59
4540,11.24,2,0.068,13,128.89,3,2009,1,1,3,2763.2
7408,11.69,1,0.047,8,159.77,3,2009,1,1,3,3495.4
696,10.98,0,0.122,14,107.51,1,1998,2,2,1,2266.26
7104,12.09,0,0.152,5,130.63,3,2009,1,1,3,2990.29
1227,11.87,0,0.113,10,180.96,3,2009,1,1,3,3969.51
5155,9.48,0,0.133,4,150.23,3,2009,1,1,3,2801.96
7191,7.39,0,0.013,6,119.24,1,1998,2,2,1,1695.67
4064,12.19,2,0.038,4,125.9,3,2009,1,1,3,2916.66
3467,15.66,0,0.085,3,182.96,0,1987,0,1,2,4867.98
7961,11.65,1,0.036,8,153.05,3,2009,1,1,3,3350.85
5706,11.91,0,0.041,6,94.69,1,1998,2,2,1,2214.4
8423,17.06,1,0.041,8,144.67,2,1999,1,0,0,4400.84
5877,14.47,2,0.01,3,146.03,3,2009,1,1,3,3844.46
2890,12.1,0,0.085,0,155.02,3,2009,1,1,3,3491.13
212,12.35,0,0.054,14,161.07,3,2009,1,1,3,3672.24
2741,11.99,0,0.004,6,114.18,3,2009,1,1,3,2630.49
5583,11.59,0,0.085,3,135.1,3,2009,1,1,3,2968.4
3429,16.0,0,0.031,5,205.47,2,1999,1,0,0,5404.94
200,12.07,0,0.015,14,151.64,3,2009,1,1,3,3415.8
80,12.46,0,0.011,14,144.98,3,2009,1,1,3,3366.74
936,15.11,0,0.063,5,188.83,0,1987,0,1,2,4864.38
5630,10.72,2,0.113,0,158.26,3,2009,1,1,3,3247.04
3887,15.72,0,0.076,13,103.46,3,2009,1,1,3,3253.99
3059,11.78,0,0.027,3,128.7,3,2009,1,1,3,2879.9
2807,13.68,0,0.042,5,129.32,3,2009,1,1,3,3322.1
292,13.96,0,0.097,7,162.71,1,1998,2,2,1,1849.95
3555,12.17,0,0.053,5,120.79,3,2009,1,1,3,2807.19
7318,15.68,1,0.015,9,158.82,2,1999,1,0,0,4378.72
992,15.05,0,0.076,13,168.99,2,1999,1,0,0,4443.71
3906,15.5,2,0.025,12,135.61,3,2009,1,1,3,3862.64
3603,11.73,2,0.071,3,132.08,3,2009,1,1,3,2938.0
2521,14.87,2,0.014,10,132.95,3,2009,1,1,3,3666.74
20,17.11,2,0.049,14,176.42,2,1999,1,0,0,5062.32
5811,14.04,2,0.142,6,144.73,3,2009,1,1,3,3719.09
505,12.07,0,0.047,14,145.62,3,2009,1,1,3,3292.15
3200,13.62,0,0.021,6,168.33,0,1987,0,1,2,4107.78
5251,12.29,0,0.109,5,127.14,3,2009,1,1,3,2965.09
111,12.27,2,0.022,7,127.72,3,2009,1,1,3,2970.89
560,12.29,2,0.093,14,143.37,3,2009,1,1,3,3295.36
3254,16.34,0,0.035,0,160.16,0,1987,0,1,2,4556.14
1687,12.75,2,0.038,13,114.56,3,2009,1,1,3,2811.88
7319,12.22,1,0.047,9,176.08,3,2009,1,1,3,3950.99
2955,10.03,0,0.064,0,100.21,1,1998,2,2,1,1902.55
2568,9.66,0,0.017,5,124.61,0,1987,0,1,2,2317.04
3313,11.34,2,0.03,6,196.92,0,1987,0,1,2,4178.27
1071,11.11,2,0.105,13,134.32,3,2009,1,1,3,2845.55
3530,15.93,0,0.041,5,149.16,2,1999,1,0,0,4237.1
2467,12.14,2,0.047,6,132.51,3,2009,1,1,3,3041.1
3888,11.19,0,0.028,6,166.97,3,2009,1,1,3,3530.56
7371,13.73,1,0.047,9,147.0,3,2009,1,1,3,3695.97
8122,11.81,1,0.104,9,150.43,3,2009,1,1,3,3332.07
5483,14.85,2,0.013,13,195.45,0,1987,0,1,2,4939.56
3163,11.42,2,0.015,5,125.11,3,2009,1,1,3,2727.01
7610,13.37,1,0.09,11,181.22,2,1999,1,0,0,4315.16
7767,9.63,1,0.091,8,104.7,1,1998,2,2,1,1903.02
2124,11.98,0,0.014,13,166.73,3,2009,1,1,3,3703.68
3664,12.76,2,0.092,3,151.17,3,2009,1,1,3,3562.29
6496,10.99,2,0.015,5,145.42,3,2009,1,1,3,3044.69
6725,12.14,2,0.125,6,165.59,3,2009,1,1,3,3717.79
8715,13.03,1,0.017,8,142.37,3,2009,1,1,3,3444.15
481,12.13,2,0.033,14,140.19,3,2009,1,1,3,3194.27
1200,12.57,0,0.038,3,127.32,3,2009,1,1,3,2681.04
5195,14.35,0,0.013,4,176.79,2,1999,1,0,0,4445.84
4986,9.75,2,0.073,5,144.78,3,2009,1,1,3,2751.86
4216,14.61,2,0.014,13,157.95,0,1987,0,1,2,4118.49
7494,10.11,1,0.031,9,135.36,3,2009,1,1,3,2640.81
3441,7.93,0,0.012,6,119.38,1,1998,2,2,1,1819.35
6765,11.53,0,0.037,6,159.86,3,2009,1,1,3,3462.27
4430,16.35,0,0.112,10,185.71,2,1999,1,0,0,5081.14
8508,11.32,1,0.04,8,113.33,0,1987,0,1,2,2463.39
531,11.36,0,0.087,14,160.71,3,2009,1,1,3,3441.72
574,11.33,2,0.036,7,156.12,3,2009,1,1,3,3341.22
7851,9.71,1,0.015,9,152.0,3,2009,1,1,3,5213.57
5102,10.78,0,0.053,6,193.54,3,2009,1,1,3,3981.89
542,12.92,2,0.088,14,116.99,3,2009,1,1,3,2899.03
5896,11.93,0,0.102,1,109.5,3,2009,1,1,3,2522.31
2201,14.88,2,0.061,3,166.43,2,1999,1,0,0,4354.64
3990,13.82,2,0.016,3,161.04,0,1987,0,1,2,4002.95
3734,12.29,2,0.059,5,162.33,3,2009,1,1,3,3683.78
1823,12.23,2,0.024,13,137.52,3,2009,1,1,3,3164.11
7995,13.97,1,0.105,9,160.54,0,1987,0,1,2,4028.41
2931,9.1,2,0.055,5,139.96,3,2009,1,1,3,2506.57
2671,11.57,0,0.035,5,161.47,3,2009,1,1,3,3502.95
345,11.18,0,0.018,14,113.14,0,1987,0,1,2,2426.78
4255,18.74,0,0.034,4,184.15,2,1999,1,0,0,5589.63
2143,9.02,0,0.073,5,108.16,1,1998,2,2,1,1835.96
2787,13.52,0,0.024,4,169.29,0,1987,0,1,2,4104.04
4249,14.2,0,0.018,10,146.52,3,2009,1,1,3,3792.48
7363,15.2,1,0.076,9,156.48,2,1999,1,0,0,4222.1
1391,13.45,2,0.045,5,153.59,3,2009,1,1,3,3768.47
6544,12.76,0,0.041,3,133.96,3,2009,1,1,3,3209.97
2479,15.43,0,0.123,13,162.17,2,1999,1,0,0,4390.43
6373,13.36,0,0.053,0,122.97,3,2009,1,1,3,3119.98
2865,13.24,0,0.085,1,153.86,3,2009,1,1,3,3725.29
2968,11.37,0,0.014,13,191.25,0,1987,0,1,2,3727.97
3970,11.7,0,0.028,5,114.71,2,1999,1,0,0,6027.07
7709,15.54,1,0.066,9,151.37,0,1987,0,1,2,4194.92
502,11.55,2,0.054,14,148.92,3,2009,1,1,3,3241.91
3735,14.38,0,0.025,4,184.71,2,1999,1,0,0,5020.24
1167,12.39,0,0.029,4,141.6,3,2009,1,1,3,3282.17
5019,12.28,0,0.021,6,143.51,3,2009,1,1,3,3297.26
769,6.78,0,0.11,4,125.21,1,1998,2,2,1,1679.7
4766,10.39,2,0.021,13,103.17,1,1998,2,2,1,2044.81
2623,15.07,0,0.014,6,176.85,0,1987,0,1,2,4610.46
6063,12.93,0,0.025,4,168.67,3,2009,1,1,3,3958.54
6495,11.25,0,0.073,5,112.68,0,1987,0,1,2,2433.8
7325,10.7,1,0.062,8,149.39,3,2009,1,1,3,3060.5
1736,11.32,3,0.026,13,134.97,3,2009,1,1,3,2904.99
254,9.52,2,0.125,14,145.51,3,2009,1,1,3,2714.62
2126,13.61,2,0.081,3,162.05,3,2009,1,1,3,3976.96
4595,13.01,0,0.077,3,168.09,3,2009,1,1,3,3964.78
1565,17.56,0,0.139,0,164.32,2,1999,1,0,0,4915.25
671,14.65,2,0.019,14,162.2,2,1999,1,0,0,4215.81
2630,10.71,0,0.126,5,165.94,3,2009,1,1,3,3400.82
6632,11.09,0,0.123,13,80.12,1,1998,2,2,1,1730.86
3380,9.89,0,0.049,10,111.6,1,1998,2,2,1,2104.16
4056,13.39,0,0.026,5,140.99,3,2009,1,1,3,3495.48
7707,13.89,1,0.123,9,124.96,3,2009,1,1,3,2805.93
7887,9.24,1,0.03,9,128.9,0,1987,0,1,2,2311.73
3865,11.38,0,0.021,4,140.64,3,2009,1,1,3,3034.9
1463,11.17,2,0.039,6,176.59,3,2009,1,1,3,3722.47
3407,11.93,2,0.04,13,123.32,3,2009,1,1,3,2804.14
1349,9.44,0,0.016,1,125.39,1,1998,2,2,1,2284.59
1368,9.65,2,0.085,6,68.65,1,1998,2,2,1,1170.43
6846,14.98,0,0.098,1,133.58,3,2009,1,1,3,3704.74
6404,14.43,0,0.012,5,147.86,3,2009,1,1,3,3871.21
7311,13.02,1,0.014,9,167.91,3,2009,1,1,3,3962.72
1053,10.01,0,0.051,4,120.13,0,1987,0,1,2,2306.75
4779,8.72,2,0.098,5,152.5,3,2009,1,1,3,2675.68
4900,4.28,0,0.037,4,79.65,1,1998,2,2,1,183.02
7490,12.91,1,0.019,11,167.01,3,2009,1,1,3,3919.74
5960,13.52,2,0.14,4,139.07,3,2009,1,1,3,3486.32
406,11.7,0,0.012,14,146.45,3,2009,1,1,3,3226.86
2817,13.57,0,0.091,5,201.17,1,1998,2,2,1,2290.59
5507,15.95,0,0.096,13,192.85,2,1999,1,0,0,5136.96
4697,16.69,0,0.065,1,179.87,2,1999,1,0,0,5037.39
7271,13.68,1,0.115,9,127.8,3,2009,1,1,3,3292.5
6429,14.73,0,0.035,0,158.53,0,1987,0,1,2,4157.02
6670,12.84,0,0.055,6,146.43,3,2009,1,1,3,3482.97
276,14.38,0,0.035,14,181.77,0,1987,0,1,2,4554.0
6821,10.79,0,0.026,0,109.02,1,1998,2,2,1,2255.11
2879,8.48,0,0.019,5,134.6,1,1998,2,2,1,2255.29
4859,14.53,2,0.05,3,200.91,2,1999,1,0,0,5500.38
6350,14.8,2,0.147,0,145.64,3,2009,1,1,3,3910.7
7335,13.04,1,0.025,9,200.01,0,1987,0,1,2,3042.18
582,12.0,0,0.085,14,128.95,3,2009,1,1,3,2936.09
5588,11.83,2,0.128,5,139.06,3,2009,1,1,3,3103.13
3314,12.8,0,0.036,10,115.4,3,2009,1,1,3,2839.78
3196,8.04,0,0.013,4,108.38,1,1998,2,2,1,1620.7
1787,9.79,0,0.027,4,136.67,3,2009,1,1,3,2593.29
3926,13.96,0,0.035,5,155.03,3,2009,1,1,3,3911.82
8504,10.99,1,0.112,9,127.18,3,2009,1,1,3,2670.65
5515,11.82,0,0.049,4,114.8,3,2009,1,1,3,2604.57
986,10.94,0,0.147,3,157.42,3,2009,1,1,3,3278.64
4285,14.85,0,0.13,0,182.46,0,1987,0,1,2,4675.62
5542,11.09,2,0.067,6,129.2,3,2009,1,1,3,2734.63
8299,10.66,1,0.017,9,131.07,3,2009,1,1,3,2675.79
8647,14.67,1,0.03,11,155.11,0,1987,0,1,2,4073.4
8011,13.9,1,0.079,9,159.87,3,2009,1,1,3,3997.08
7495,14.12,1,0.069,8,182.13,0,1987,0,1,2,4503.45
3630,11.62,2,0.055,0,141.13,3,2009,1,1,3,3098.22
1795,18.23,0,0.013,10,235.59,2,1999,1,0,0,6525.54
4381,10.69,2,0.055,13,117.61,0,1987,0,1,2,2408.33
504,14.47,2,0.037,7,191.5,0,1987,0,1,2,4773.96
8093,14.82,1,0.031,8,204.52,2,1999,1,0,0,5119.97
2325,11.75,0,0.076,6,148.84,3,2009,1,1,3,3287.37
3532,11.35,2,0.018,10,84.89,1,1998,2,2,1,1888.47
6800,8.95,0,0.129,10,113.79,1,1998,2,2,1,1937.49
4024,13.17,0,0.075,6,185.03,2,1999,1,0,0,4347.91
4227,11.91,0,0.096,13,125.39,3,2009,1,1,3,2842.55
7579,11.83,1,0.045,8,162.44,3,2009,1,1,3,3582.89
6169,10.88,0,0.048,1,143.6,3,2009,1,1,3,2983.21
1576,14.0,0,0.128,6,150.72,3,2009,1,1,3,3833.2
6227,10.61,0,0.037,6,83.75,1,1998,2,2,1,1697.32
3203,12.93,0,0.042,4,152.25,3,2009,1,1,3,3621.89
206,15.6,0,0.066,14,138.77,3,2009,1,1,3,3951.18
1792,9.21,0,0.085,0,131.19,0,1987,0,1,2,2351.23
3619,8.73,0,0.056,13,101.72,1,1998,2,2,1,1638.91
2574,12.93,2,0.019,10,134.66,3,2009,1,1,3,3262.85
3299,11.96,0,0.023,1,152.68,3,2009,1,1,3,3413.21
1834,12.26,0,0.122,6,196.93,2,1999,1,0,0,4385.08
1066,10.12,0,0.082,10,79.92,0,1987,0,1,2,3164.09
7656,12.55,1,0.011,9,147.76,3,2009,1,1,3,3445.18
722,12.63,2,0.027,10,124.38,3,2009,1,1,3,2983.74
3494,16.46,0,0.173,6,200.07,2,1999,1,0,0,5398.91
87,10.23,0,0.129,14,54.23,1,1998,2,2,1,1005.98
2380,9.84,0,0.111,5,106.15,1,1998,2,2,1,1982.25
4432,14.78,0,0.039,3,212.84,2,1999,1,0,0,5280.86
1844,14.12,2,0.136,5,177.84,2,1999,1,0,0,5994.95
2027,11.81,0,0.049,13,91.15,1,1998,2,2,1,2118.65
5383,13.94,0,0.084,13,153.75,3,2009,1,1,3,3882.8
1125,12.46,0,0.034,0,155.39,3,2009,1,1,3,3581.14
2869,12.9,0,0.078,10,138.44,3,2009,1,1,3,3333.76
3317,14.13,0,0.038,15,174.77,2,1999,1,0,0,4354.85
3354,14.42,2,0.038,13,181.92,0,1987,0,1,2,4565.76
6364,11.87,0,0.037,10,169.4,3,2009,1,1,3,3732.96
5524,13.07,2,0.053,3,123.25,3,2009,1,1,3,3061.13
8483,13.13,1,0.024,11,179.25,2,1999,1,0,0,4220.47
1824,16.58,2,0.184,3,148.33,2,1999,1,0,0,4367.87
3409,11.85,0,0.112,13,181.27,3,2009,1,1,3,3972.18
2881,15.89,0,0.076,5,201.66,2,1999,1,0,0,5123.21
1480,10.83,2,0.014,10,178.78,3,2009,1,1,3,3690.18
8311,15.52,1,0.107,9,213.87,2,1999,1,0,0,5469.73
6149,13.83,0,0.018,0,146.23,3,2009,1,1,3,3701.84
8727,13.01,1,0.034,8,188.6,2,1999,1,0,0,4384.31
4681,15.29,0,0.105,4,166.6,2,1999,1,0,0,4448.61
836,9.61,2,0.06,6,128.02,0,1987,0,1,2,2376.4
7470,15.88,1,0.047,9,180.04,0,1987,0,1,2,4857.42
8174,12.57,1,0.015,8,206.35,0,1987,0,1,2,4649.0
2952,13.91,2,0.02,10,131.4,3,2009,1,1,3,3416.75
1373,13.14,0,0.019,6,119.61,3,2009,1,1,3,3002.57
4492,10.05,0,0.167,13,123.55,0,1987,0,1,2,2385.41
3117,15.75,0,0.1,6,179.35,0,1987,0,1,2,4813.71
4598,12.18,0,0.093,4,177.17,3,2009,1,1,3,3962.09
5719,9.29,0,0.09,10,95.01,1,1998,2,2,1,1628.81
3712,12.22,2,0.082,5,172.53,3,2009,1,1,3,3877.11
4013,11.31,0,0.071,13,165.68,3,2009,1,1,3,3531.54
7073,15.86,2,0.054,6,174.17,0,1987,0,1,2,4733.84
4242,13.64,0,0.1,0,159.32,3,2009,1,1,3,3927.1
8544,12.49,1,0.036,8,151.74,3,2009,1,1,3,3512.8
2763,10.43,0,0.021,5,108.43,1,1998,2,2,1,2160.95
935,13.05,0,0.076,10,149.28,3,2009,1,1,3,3589.07
2248,10.49,0,0.047,0,122.86,0,1987,0,1,2,2468.94
1510,11.36,0,0.097,0,136.92,3,2009,1,1,3,2955.42
6834,13.59,0,0.046,5,176.65,2,1999,1,0,0,4271.89
6961,18.65,2,0.093,5,155.21,2,1999,1,0,0,4975.48
5147,17.66,0,0.101,6,169.26,2,1999,1,0,0,5039.34
8185,12.69,1,0.196,9,163.32,3,2009,1,1,3,3793.99
3928,10.77,0,0.11,5,173.1,3,2009,1,1,3,3561.05
7598,11.14,1,0.099,9,147.29,3,2009,1,1,3,3117.58
3620,15.45,2,0.162,6,199.37,2,1999,1,0,0,5157.18
5570,12.77,2,0.009,0,172.19,3,2009,1,1,3,3995.27
6006,13.14,0,0.016,13,136.33,3,2009,1,1,3,3345.0
4774,13.52,0,0.1,6,185.4,2,1999,1,0,0,4435.15
1578,14.3,3,0.094,6,163.52,0,1987,0,1,2,4162.05
3401,12.09,0,0.102,13,135.79,3,2009,1,1,3,3095.06
2579,10.54,2,0.094,6,151.96,3,2009,1,1,3,3076.33
3477,13.91,0,0.13,6,193.95,0,1987,0,1,2,4698.38
2494,13.27,2,0.042,0,153.54,3,2009,1,1,3,3726.43
4201,6.16,0,0.047,6,96.51,0,1987,0,1,2,4439.28
7253,8.95,1,0.05,8,131.45,1,1998,2,2,1,2296.61
5120,12.24,0,0.065,2,87.91,1,1998,2,2,1,2151.04
5312,8.52,0,0.013,10,131.41,1,1998,2,2,1,2199.62
4841,9.79,0,0.141,13,71.57,1,1998,2,2,1,1262.87
1042,11.32,0,0.066,0,130.05,3,2009,1,1,3,2804.28
8575,9.39,1,0.09,8,191.52,3,2009,1,1,3,3626.06
3821,13.1,2,0.024,4,209.51,0,1987,0,1,2,4832.27
3184,14.09,0,0.151,3,169.31,2,1999,1,0,0,4234.89
6966,14.75,0,0.021,4,160.82,2,1999,1,0,0,4209.87
1474,16.01,2,0.126,5,163.85,0,1987,0,1,2,4556.62
8321,17.56,1,0.105,9,171.77,2,1999,1,0,0,5068.3
2743,12.41,0,0.015,6,172.0,3,2009,1,1,3,3909.74
1940,10.18,0,0.02,13,142.08,3,2009,1,1,3,2792.58
4297,14.08,0,0.019,1,159.17,0,1987,0,1,2,4024.9
5699,12.79,2,0.082,10,199.42,0,1987,0,1,2,4555.53
1452,14.14,0,0.046,0,179.03,1,1998,2,2,1,1463.06
6148,11.59,0,0.021,13,192.9,0,1987,0,1,2,4151.13
5973,14.35,0,0.116,10,145.74,3,2009,1,1,3,3809.87
5424,12.36,0,0.017,5,139.8,3,2009,1,1,3,3238.85
7255,13.19,1,0.051,9,171.04,0,1987,0,1,2,4066.43
103,13.27,0,0.047,14,134.1,3,2009,1,1,3,3328.92
925,11.76,0,0.172,10,156.41,3,2009,1,1,3,3443.71
7449,14.67,1,0.115,9,175.61,2,1999,1,0,0,4493.22
5140,12.91,2,0.084,5,143.81,3,2009,1,1,3,3445.53
2520,10.48,0,0.042,3,133.1,3,2009,1,1,3,2676.49
3077,10.75,0,0.061,2,133.29,3,2009,1,1,3,2743.23
2442,11.09,0,0.076,1,111.05,0,1987,0,1,2,2363.7
2504,14.12,0,0.151,6,140.95,3,2009,1,1,3,3659.99
7275,9.57,1,0.019,11,124.26,1,1998,2,2,1,2291.34
2051,12.18,2,0.181,3,126.06,3,2009,1,1,3,2918.04
2312,14.75,0,0.153,13,173.07,2,1999,1,0,0,4459.49
6208,15.25,2,0.057,4,181.76,0,1987,0,1,2,4751.31
3010,13.23,0,0.037,6,151.76,3,2009,1,1,3,3681.34
1415,12.62,0,0.007,15,181.96,0,1987,0,1,2,4159.59
3320,10.9,0,0.013,13,91.2,1,1998,2,2,1,1914.14
7177,14.19,0,0.028,5,155.48,3,2009,1,1,3,3972.98
6002,11.85,0,0.061,0,182.97,0,1987,0,1,2,4007.47
3634,11.91,0,0.059,10,192.83,2,1999,1,0,0,4221.73
2120,10.42,2,0.032,1,98.53,1,1998,2,2,1,1955.4
8734,15.27,1,0.061,11,142.14,3,2009,1,1,3,3945.36
4666,11.17,0,0.016,10,137.87,3,2009,1,1,3,4447.91
3968,12.84,0,0.089,13,109.71,3,2009,1,1,3,2732.63
7823,13.25,1,0.104,9,107.7,3,2009,1,1,3,2783.85
6887,14.0,0,0.016,6,212.16,2,1999,1,0,0,5090.19
6127,10.13,0,0.037,13,127.12,0,1987,0,1,2,2475.94
2619,14.58,2,0.192,6,151.33,3,2009,1,1,3,3976.98
8042,9.95,1,0.09,9,166.52,3,2009,1,1,3,3240.92
7174,12.71,0,0.152,4,172.23,3,2009,1,1,3,3982.96
1319,16.22,2,0.188,0,142.3,0,1987,0,1,2,4163.07
2059,14.3,2,0.065,1,189.18,0,1987,0,1,2,4688.09
1431,14.45,0,0.049,13,202.59,0,1987,0,1,2,4995.61
4173,15.09,2,0.006,6,160.76,2,1999,1,0,0,4284.66
8514,11.19,1,0.015,9,155.38,3,2009,1,1,3,3293.82
8286,10.55,1,0.159,9,139.07,3,2009,1,1,3,2814.49
3461,12.22,2,0.025,6,167.18,3,2009,1,1,3,3767.37
7278,13.39,1,0.022,11,153.93,3,2009,1,1,3,3760.81
4479,12.24,0,0.042,0,219.05,0,1987,0,1,2,4833.51
8672,10.87,1,0.026,8,141.53,3,2009,1,1,3,2937.57
7591,11.55,1,0.038,8,148.36,3,2009,1,1,3,3231.34
1203,11.99,0,0.031,5,128.57,3,2009,1,1,3,2925.62
5283,11.0,0,0.022,5,212.03,2,1999,1,0,0,4409.57
900,16.33,0,0.099,13,165.11,0,1987,0,1,2,4653.82
7079,12.27,0,0.035,3,137.97,3,2009,1,1,3,3180.66
4103,8.34,0,0.056,3,78.84,0,1987,0,1,2,2753.6
5933,13.43,2,0.123,6,133.58,3,2009,1,1,3,3354.74
5651,10.95,0,0.039,3,123.62,3,2009,1,1,3,2589.45
4607,14.38,0,0.033,5,120.04,3,2009,1,1,3,3292.32
322,13.7,0,0.171,7,135.23,3,2009,1,1,3,3448.01
1989,12.12,0,0.081,2,116.42,3,2009,1,1,3,2706.89
3134,15.33,2,0.137,13,228.45,2,1999,1,0,0,5724.5
8314,13.46,1,0.063,9,192.52,0,1987,0,1,2,4566.7
2724,11.36,2,0.195,6,116.67,3,2009,1,1,3,2540.46
4239,15.06,0,0.034,13,165.64,2,1999,1,0,0,4378.06
6892,11.39,2,0.059,6,134.62,3,2009,1,1,3,2914.81
4563,14.3,0,0.044,10,145.52,3,2009,1,1,3,3795.54
1495,12.99,0,0.082,10,169.17,3,2009,1,1,3,3983.52
1933,9.47,0,0.168,0,123.68,1,1998,2,2,1,2256.25
5466,11.92,2,0.062,1,131.12,3,2009,1,1,3,2961.25
6634,12.73,0,0.043,4,147.27,3,2009,1,1,3,3476.51
3514,10.3,0,0.016,6,107.68,1,1998,2,2,1,2116.15
6306,16.4,0,0.01,10,208.33,2,1999,1,0,0,5554.72
2941,15.45,0,0.033,6,172.22,0,1987,0,1,2,4600.06
2003,13.15,0,0.064,5,175.29,0,1987,0,1,2,3118.36
2014,13.7,2,0.061,6,173.67,2,1999,1,0,0,4234.21
6225,13.89,2,0.048,5,155.59,3,2009,1,1,3,3908.2
7417,12.02,1,0.12,9,128.77,3,2009,1,1,3,2937.3
1101,12.88,2,0.01,6,181.93,2,1999,1,0,0,4217.82
5825,10.64,0,0.168,3,152.01,3,2009,1,1,3,3099.3
8282,9.59,1,0.05,8,126.44,0,1987,0,1,2,2340.63
5816,10.14,2,0.077,5,127.87,0,1987,0,1,2,2493.74
5386,14.95,0,0.042,5,141.04,3,2009,1,1,3,3849.96
3892,11.56,0,0.113,6,151.4,3,2009,1,1,3,3439.42
1076,12.18,0,0.099,4,172.32,3,2009,1,1,3,3864.24
4317,13.26,0,0.013,13,154.63,1,1998,2,2,1,1088.62
1050,15.43,0,0.047,5,167.03,2,1999,1,0,0,4490.57
8493,15.82,1,0.016,9,155.22,2,1999,1,0,0,4336.55
4638,12.48,0,0.035,1,158.46,3,2009,1,1,3,3647.26
6153,13.3,0,0.113,3,139.09,3,2009,1,1,3,3436.14
590,11.06,0,0.014,14,85.09,1,1998,2,2,1,1826.98
7422,14.16,1,0.046,9,120.08,3,2009,1,1,3,3242.93
616,14.39,2,0.047,14,191.54,0,1987,0,1,2,4756.86
7821,13.4,1,0.024,9,101.68,3,2009,1,1,3,2694.77
479,11.4,0,0.024,7,113.14,0,1987,0,1,2,2477.46
8538,13.9,1,0.023,9,179.14,2,1999,1,0,0,4393.11
6505,14.31,2,0.133,12,154.2,3,2009,1,1,3,3973.92
7683,12.21,1,0.061,9,158.79,3,2009,1,1,3,3594.43
8386,11.68,1,0.015,9,163.8,3,2009,1,1,3,3576.8
2187,11.09,0,0.128,13,90.68,0,1987,0,1,2,3152.08
5058,9.85,0,0.121,6,104.63,1,1998,2,2,1,1951.93
2925,17.13,0,0.045,1,207.68,2,1999,1,0,0,5705.75
4180,10.21,0,0.034,4,124.16,0,1987,0,1,2,2432.97
8669,13.73,1,0.022,9,155.08,3,2009,1,1,3,3861.92
467,14.09,0,0.021,14,79.15,0,1987,0,1,2,2389.08
1770,10.85,0,0.151,5,167.37,3,2009,1,1,3,3462.07
3811,16.77,0,0.007,13,187.53,2,1999,1,0,0,5211.42
6432,13.61,2,0.139,10,168.22,0,1987,0,1,2,4103.73
6289,12.24,0,0.037,5,155.81,3,2009,1,1,3,3540.32
2223,13.31,0,0.012,10,193.19,0,1987,0,1,2,4545.39
6912,9.96,0,0.029,13,147.98,3,2009,1,1,3,2864.34
6241,12.28,0,0.031,13,172.48,3,2009,1,1,3,3890.84
4049,12.16,0,0.017,10,123.61,3,2009,1,1,3,2862.12
1793,11.83,0,0.023,0,152.2,3,2009,1,1,3,3372.79
3956,13.32,0,0.027,6,167.54,0,1987,0,1,2,4023.18
353,13.51,0,0.033,14,165.08,0,1987,0,1,2,4017.37
1548,13.6,0,0.021,10,155.14,3,2009,1,1,3,3833.12
7491,14.86,1,0.162,8,151.92,0,1987,0,1,2,4051.45
5615,14.46,2,0.113,3,187.74,0,1987,0,1,2,4694.28
4093,19.01,0,0.099,13,181.17,2,1999,1,0,0,5587.58
281,10.35,0,0.044,14,121.94,0,1987,0,1,2,2418.61
8394,15.25,1,0.176,9,152.71,0,1987,0,1,2,4157.51
3309,13.77,0,0.037,0,170.67,0,1987,0,1,2,4189.4
7957,10.63,1,0.14,8,129.02,3,2009,1,1,3,2627.24
1075,10.47,0,0.032,3,119.68,0,1987,0,1,2,2399.89
686,10.73,0,0.033,14,113.57,0,1987,0,1,2,2333.46
2450,8.88,2,0.061,5,127.76,1,1998,2,2,1,2207.15
6340,12.97,2,0.131,6,174.0,0,1987,0,1,2,4075.66
